0,0.005757143406087119,0.02409392322096306,1,1
1,0.0064089694808961845,0.02346083780794614,1,1
2,0.0050883718345219675,0.011640767295428648,1,1
3,0.013500266492872148,0.021023413676023086,1,1
4,0.017943421145090455,0.040444591994819985,1,1
5,0.0012898837720853207,0.0035757211689646483,1,1
6,0.006541229086084697,0.016933486570716354,1,1
7,0.006590936508001404,0.02316490601626512,1,1
8,0.017379290715786845,0.025578873601115076,1,1
9,0.042533723520319755,0.03549743973338613,0,1
10,0.00447403530360132,0.021947103173979556,1,1
11,0.016697149455477452,0.04003315822004733,1,1
12,0.01856545281705006,0.04672744812810266,1,1
13,0.012712018018112394,0.03359740861251391,1,1
14,0.013808257764649307,0.032998039304417894,1,1
15,0.010336860935723908,0.03816437534099847,1,1
16,0.01745710415214927,0.021696752697376715,1,1
17,0.006527319203216461,0.014836327260319247,1,1
18,0.010929120790020471,0.020464569910360986,1,1
19,0.0029322359405763035,0.019207185592523598,1,1
20,0.018199644449005615,0.040844521629770536,1,1
21,0.0049564449174432056,0.010893444045535189,1,1
22,0.001785246322998419,0.014105233539321159,1,1
23,0.012901557439618225,0.04094126559420226,1,1
24,0.031243132003185146,0.034785054434860165,1,1
25,0.014149734063661946,0.020316971844845395,1,1
26,0.02677522124460282,0.039981006752967334,1,1
27,0.01086470143420043,0.016502992177528392,1,1
28,0.004566372346127636,0.019635536956728046,1,1
29,0.005696553895209897,0.002721428628049215,0,1
30,0.0030695937449475305,0.017944791646872463,1,1
31,0.008350936866166456,0.01422239148918456,1,1
32,0.00033683217094200796,0.0016025123993565521,1,1
33,0.015318430617361408,0.048756831474200395,1,1
34,0.00320376686475208,0.008887541074998999,1,1
35,0.003653540689804548,0.014602930828897746,1,1
36,0.004809417205617188,0.024203927814296547,1,1
37,0.0044450371170506936,0.021526242693509508,1,1
38,0.014033497320334426,0.019458197294048407,1,1
39,0.01773807150298902,0.0207131594711992,1,1
40,0.012146243529293914,0.013221949516805102,1,1
